index,jobId,company,title,job,region,jobUrl,total_skill,total_skill_literal,reviewCount,average,salary,wlb,culture,possibility,management
1806,1180159,(주)카카오뱅크,[빅데이터분석] 데이터 사업 기획 및 운영 담당자,데이터분석,경기,/companies/318225/job_postings/1180159/%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%97%85-%EA%B8%B0%ED%9A%8D-%EB%B0%8F-%EC%9A%B4%EC%98%81-%EB%8B%B4%EB%8B%B9%EC%9E%90/%EC%B9%B4%EC%B9%B4%EC%98%A4%EB%B1%85%ED%81%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Scala', 'Java', 'Python']",Scala Java Python,62,3.0,3.0,3.0,3.0,2.0,2.0
1809,1180149,(주)카카오뱅크,[빅데이터플랫폼] 데이터 플랫폼 운영자,"데이터분석, 소프트웨어엔지니어",경기,/companies/318225/job_postings/1180149/%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0%ED%94%8C%EB%9E%AB%ED%8F%BC-%EB%8D%B0%EC%9D%B4%ED%84%B0-%ED%94%8C%EB%9E%AB%ED%8F%BC-%EC%9A%B4%EC%98%81%EC%9E%90/%EC%B9%B4%EC%B9%B4%EC%98%A4%EB%B1%85%ED%81%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'Kafka', 'Hadoop', 'Linux', 'Kubernetes']",Python Kafka Hadoop Linux Kubernetes,62,3.0,3.0,3.0,3.0,2.0,2.0
1810,1180198,(주)두손컴퍼니,"데이터 및 AI 엔지니어 / Data, AI Engineer",데이터분석,"서울, 경기",/companies/321330/job_postings/1180198/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B0%8F-ai-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4--data-ai-engineer/%EB%91%90%EC%86%90%EC%BB%B4%ED%8D%BC%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['AWS', 'Python', 'Data']",AWS Python Data,5,3.0,3.0,3.0,3.0,3.0,3.0
1814,1179987,(주)디케이테크인,데이터센터 엔지니어,데이터분석,경기,/companies/311572/job_postings/1179987/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%84%BC%ED%84%B0-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EB%94%94%EC%BC%80%EC%9D%B4%ED%85%8C%ED%81%AC%EC%9D%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'Data']",Linux Data,176,2.0,2.0,3.0,3.0,2.0,2.0
1815,1180015,엠게임(주),기술지원,"소프트웨어엔지니어, 시스템엔지니어",서울,/companies/63752/job_postings/1180015/%EA%B8%B0%EC%88%A0%EC%A7%80%EC%9B%90/%EC%97%A0%EA%B2%8C%EC%9E%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,104,2.0,1.0,2.0,2.0,2.0,1.0
1816,1180054,트리노드(주),데이터분석가,데이터분석,부산,/companies/350508/job_postings/1180054/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B0%80/%ED%8A%B8%EB%A6%AC%EB%85%B8%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Scala', 'Python']",Scala Python,90,2.0,2.0,2.0,2.0,1.0,1.0
1820,1179411,(주)곰앤컴퍼니,모바일 앱 기획자 채용,"데이터분석, 모바일앱개발, 프로젝트매니저",서울,/companies/85041/job_postings/1179411/%EB%AA%A8%EB%B0%94%EC%9D%BC-%EC%95%B1-%EA%B8%B0%ED%9A%8D%EC%9E%90-%EC%B1%84%EC%9A%A9/%EA%B3%B0%EC%95%A4%EC%BB%B4%ED%8D%BC%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['App'],App,141,2.0,1.0,3.0,2.0,2.0,1.0
1821,1179210,(주)엔씨소프트,매출성과 관리 담당자 모집,데이터분석,서울,/companies/64418/job_postings/1179210/%EB%A7%A4%EC%B6%9C%EC%84%B1%EA%B3%BC-%EA%B4%80%EB%A6%AC-%EB%8B%B4%EB%8B%B9%EC%9E%90-%EB%AA%A8%EC%A7%91/%EC%97%94%EC%94%A8%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,672,3.0,4.0,3.0,3.0,2.0,2.0
1822,1179211,(주)엔씨소프트,[계약직] IP별 지표 & 데이터 적재 담당자 모집,데이터분석,경기,/companies/64418/job_postings/1179211/%EA%B3%84%EC%95%BD%EC%A7%81-ip%EB%B3%84-%EC%A7%80%ED%91%9C--%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%A0%81%EC%9E%AC-%EB%8B%B4%EB%8B%B9%EC%9E%90-%EB%AA%A8%EC%A7%91/%EC%97%94%EC%94%A8%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,672,3.0,4.0,3.0,3.0,2.0,2.0
1823,1178844,(주)엔씨소프트,[신규프로젝트] 시니어 클라이언트 프로그래머 모집,모바일앱개발,경기,/companies/64418/job_postings/1178844/%EC%8B%A0%EA%B7%9C%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EC%8B%9C%EB%8B%88%EC%96%B4-%ED%81%B4%EB%9D%BC%EC%9D%B4%EC%96%B8%ED%8A%B8-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EB%AA%A8%EC%A7%91/%EC%97%94%EC%94%A8%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'Unity3D', 'C샵', 'C쁠블', 'App']",Python Unity3D C샵 C쁠블 App,672,3.0,4.0,3.0,3.0,2.0,2.0
1824,1179254,포스크리에이티브파티(주),Matchmove,"데이터분석, 그래픽디자인",서울,/companies/318087/job_postings/1179254/matchmove/%ED%8F%AC%EC%8A%A4%ED%81%AC%EB%A6%AC%EC%97%90%EC%9D%B4%ED%8B%B0%EB%B8%8C%ED%8C%8C%ED%8B%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Maya'],Maya,71,2.0,2.0,2.0,3.0,2.0,2.0
1825,1179116,(주)카카오페이,[카카오페이] kafka 담당자 영입,소프트웨어엔지니어,경기,/companies/326339/job_postings/1179116/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4-kafka-%EB%8B%B4%EB%8B%B9%EC%9E%90-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%8E%98%EC%9D%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Kubernetes', 'Linux', 'Python', 'Kafka']",Kubernetes Linux Python Kafka,75,4.0,3.0,3.0,4.0,3.0,3.0
1826,1178926,(주)메쉬코리아,플랫폼본부 - Data Engineer,"데이터분석, 웹개발",서울,/companies/77590/job_postings/1178926/%ED%94%8C%EB%9E%AB%ED%8F%BC%EB%B3%B8%EB%B6%80---data-engineer/%EB%A9%94%EC%89%AC%EC%BD%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Hadoop', 'Kafka', 'AWS', 'Java', 'Data', 'Scala']",Spark Python Hadoop Kafka AWS Java Data Scala,159,3.0,2.0,3.0,3.0,3.0,2.0
1827,1178678,(주)교원,스마트테크부문 / Data Engineer,데이터분석,서울,/companies/85230/job_postings/1178678/%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%85%8C%ED%81%AC%EB%B6%80%EB%AC%B8---data--engineer/%EA%B5%90%EC%9B%90?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'Python', 'Java', 'Data', 'Scala']",Spark Python Java Data Scala,617,2.0,2.0,2.0,2.0,2.0,2.0
1828,1178123,잡플래닛 매칭서비스,AI분야 스타트업 - Data Analyst,"데이터분석, 소프트웨어엔지니어",경기,/companies/320559/job_postings/1178123/ai%EB%B6%84%EC%95%BC-%EC%8A%A4%ED%83%80%ED%8A%B8%EC%97%85---data-analyst/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['ML', 'PyTorch', 'Python', 'Data']",ML PyTorch Python Data,1,5.0,4.0,2.0,5.0,4.0,5.0
1830,1178675,(주)글로벌머니익스프레스,IT Data 분석,데이터분석,서울,/companies/343436/job_postings/1178675/it-data-%EB%B6%84%EC%84%9D/%EA%B8%80%EB%A1%9C%EB%B2%8C%EB%A8%B8%EB%8B%88%EC%9D%B5%EC%8A%A4%ED%94%84%EB%A0%88%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,9,3.0,2.0,3.0,3.0,2.0,3.0
1831,1178001,잡플래닛 매칭서비스,영상번역 스타트업 - 영상 번역 IT 스타트업 기업 딥러닝 모델링 쥬니어급 업무,"소프트웨어아키텍트, 소프트웨어엔지니어, 시스템엔지니어","서울, 경기",/companies/320559/job_postings/1178001/%EC%98%81%EC%83%81%EB%B2%88%EC%97%AD-%EC%8A%A4%ED%83%80%ED%8A%B8%EC%97%85---%EC%98%81%EC%83%81-%EB%B2%88%EC%97%AD-it-%EC%8A%A4%ED%83%80%ED%8A%B8%EC%97%85-%EA%B8%B0%EC%97%85-%EB%94%A5%EB%9F%AC%EB%8B%9D-%EB%AA%A8%EB%8D%B8%EB%A7%81-%EC%A5%AC%EB%8B%88%EC%96%B4%EA%B8%89-%EC%97%85%EB%AC%B4/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['PyTorch'],PyTorch,1,5.0,4.0,2.0,5.0,4.0,5.0
1834,1172384,잡플래닛 매칭서비스,AI분야 스타트업 - Machine Learning Engineer,"데이터분석, 소프트웨어엔지니어, 소프트웨어아키텍트",경기,/companies/320559/job_postings/1172384/ai%EB%B6%84%EC%95%BC-%EC%8A%A4%ED%83%80%ED%8A%B8%EC%97%85----machine-learning-engineer/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'Python', 'ML', 'DL', 'Data', 'PyTorch']",TensorFlow Python ML DL Data PyTorch,1,5.0,4.0,2.0,5.0,4.0,5.0
1837,1165612,(주)브레이브모바일,[잡플래닛 매칭] Data Scientist,데이터분석,서울,/companies/323579/job_postings/1165612/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-data-scientist/%EB%B8%8C%EB%A0%88%EC%9D%B4%EB%B8%8C%EB%AA%A8%EB%B0%94%EC%9D%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'PyTorch', 'Data']",TensorFlow PyTorch Data,51,3.0,3.0,3.0,3.0,3.0,3.0
1838,1173525,(주)스트라드비젼,Optimization Engineer,소프트웨어엔지니어,서울,/companies/338506/job_postings/1173525/optimization-engineer/%EC%8A%A4%ED%8A%B8%EB%9D%BC%EB%93%9C%EB%B9%84%EC%A0%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'C언어', 'C쁠블', 'DL']",Linux C언어 C쁠블 DL,3,4.0,3.0,3.0,3.0,3.0,3.0
1839,1174418,(주)에이블리코퍼레이션,[데이터팀] Business Data Analyst (리드),데이터분석,서울,/companies/339895/job_postings/1174418/%EB%8D%B0%EC%9D%B4%ED%84%B0%ED%8C%80-business-data-analyst-%EB%A6%AC%EB%93%9C/%EC%97%90%EC%9D%B4%EB%B8%94%EB%A6%AC%EC%BD%94%ED%8D%BC%EB%A0%88%EC%9D%B4%EC%85%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,19,3.0,3.0,3.0,4.0,3.0,3.0
1840,1170731,현대자동차(주),[2020 해외 우수인재] Big Data,"데이터분석, 프로젝트매니저",해외,/companies/1289/job_postings/1170731/2020-%ED%95%B4%EC%99%B8-%EC%9A%B0%EC%88%98%EC%9D%B8%EC%9E%AC-big-data/%ED%98%84%EB%8C%80%EC%9E%90%EB%8F%99%EC%B0%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,2095,3.0,4.0,3.0,3.0,3.0,3.0
1841,1161640,(주)쿡앱스,[쿡앱스]게임 데이터 분석가,데이터분석,경기,/companies/205979/job_postings/1161640/%EC%BF%A1%EC%95%B1%EC%8A%A4%EA%B2%8C%EC%9E%84-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D%EA%B0%80/%EC%BF%A1%EC%95%B1%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Scala'],Scala,37,3.0,3.0,4.0,3.0,3.0,3.0
1842,1176200,(주)아프리카티비,데이터 분석 및 지표 구축,데이터분석,경기,/companies/67144/job_postings/1176200/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D-%EB%B0%8F-%EC%A7%80%ED%91%9C-%EA%B5%AC%EC%B6%95/%EC%95%84%ED%94%84%EB%A6%AC%EC%B9%B4%ED%8B%B0%EB%B9%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DL'],DL,242,2.0,2.0,2.0,2.0,2.0,2.0
1844,1173619,(주)디다이브,Data Analyst,데이터분석,서울,/companies/345097/job_postings/1173619/data-analyst/%EB%94%94%EB%8B%A4%EC%9D%B4%EB%B8%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['ML', 'Spark', 'Data']",ML Spark Data,3,3.0,3.0,3.0,2.0,4.0,2.0
1845,1164319,한국전자인증(주),Data Center,"데이터분석, 경영지원","서울, 경기",/companies/3144/job_postings/1164319/data-center/%ED%95%9C%EA%B5%AD%EC%A0%84%EC%9E%90%EC%9D%B8%EC%A6%9D?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,32,2.0,2.0,3.0,2.0,2.0,2.0
1848,1177330,신영이에스디(주),정보화 분야(GIS DB구축),소프트웨어엔지니어,경기,/companies/69962/job_postings/1177330/%EC%A0%95%EB%B3%B4%ED%99%94-%EB%B6%84%EC%95%BCgis-db%EA%B5%AC%EC%B6%95/%EC%8B%A0%EC%98%81%EC%9D%B4%EC%97%90%EC%8A%A4%EB%94%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DB'],DB,17,3.0,2.0,3.0,3.0,3.0,3.0
1849,1173408,솔라커넥트(주),데이터 사이언티스트,데이터분석,서울,/companies/322851/job_postings/1173408/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%ED%8B%B0%EC%8A%A4%ED%8A%B8/%EC%86%94%EB%9D%BC%EC%BB%A4%EB%84%A5%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'PyTorch', 'Python']",TensorFlow PyTorch Python,5,3.0,3.0,3.0,3.0,3.0,3.0
1850,1176000,조이시티(주),DBA,데이터분석,경기,/companies/56008/job_postings/1176000/dba/%EC%A1%B0%EC%9D%B4%EC%8B%9C%ED%8B%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['DB', 'MySQL', 'Linux']",DB MySQL Linux,166,3.0,2.0,3.0,3.0,2.0,2.0
1851,1176491,비컴솔루션(주),엔지니어링(솔루션/자동화),소프트웨어엔지니어,서울,/companies/96303/job_postings/1176491/%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EB%A7%81%EC%86%94%EB%A3%A8%EC%85%98%EC%9E%90%EB%8F%99%ED%99%94/%EB%B9%84%EC%BB%B4%EC%86%94%EB%A3%A8%EC%85%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MsSQL', 'Oracle', 'Java', 'HTML', 'Data', 'DB', 'C샵']",MsSQL Oracle Java HTML Data DB C샵,22,2.0,2.0,2.0,2.0,2.0,1.0
1852,1172224,나눔정보기술(주),"[IT기술직] C#, WinForm, WebForm, WPF, ASP.NET, Silverlight, Oracle, MS-SQL",소프트웨어엔지니어,서울,/companies/143401/job_postings/1172224/it%EA%B8%B0%EC%88%A0%EC%A7%81-c-winform-webform-wpf-aspnet-silverlight-oracle-ms-sql-/%EB%82%98%EB%88%94%EC%A0%95%EB%B3%B4%EA%B8%B0%EC%88%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['닷NET', 'MsSQL', 'Oracle', 'ASP닷NET', 'C샵', 'ASP']",닷NET MsSQL Oracle ASP닷NET C샵 ASP,3,3.0,3.0,2.0,3.0,4.0,3.0
1854,1174187,(주)커스토머인사이트,Big Data 분석 컨설턴트,데이터분석,서울,/companies/201806/job_postings/1174187/big-data-%EB%B6%84%EC%84%9D-%EC%BB%A8%EC%84%A4%ED%84%B4%ED%8A%B8/%EC%BB%A4%EC%8A%A4%ED%86%A0%EB%A8%B8%EC%9D%B8%EC%82%AC%EC%9D%B4%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Hadoop', 'Python', 'Data']",Hadoop Python Data,6,4.0,4.0,4.0,4.0,4.0,4.0
1855,1172331,엔에스에이치씨(주),기술지원 / 정기점검 (내부 지원 및 관리),모바일앱개발,서울,/companies/64354/job_postings/1172331/%EA%B8%B0%EC%88%A0%EC%A7%80%EC%9B%90--%EC%A0%95%EA%B8%B0%EC%A0%90%EA%B2%80-%EB%82%B4%EB%B6%80-%EC%A7%80%EC%9B%90-%EB%B0%8F-%EA%B4%80%EB%A6%AC/%EC%97%94%EC%97%90%EC%8A%A4%EC%97%90%EC%9D%B4%EC%B9%98%EC%94%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['IOS', 'Android']",IOS Android,37,2.0,2.0,3.0,2.0,2.0,1.0
1857,1172940,(주)날비컴퍼니,"HAL Engineer (Android HAL, Middleware, C/C++, OpenGL)",소프트웨어엔지니어,서울,/companies/350244/job_postings/1172940/hal-engineer-android-hal-middleware-cc-opengl/%EB%82%A0%EB%B9%84%EC%BB%B4%ED%8D%BC%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Android', 'C언어', 'C쁠블']",Android C언어 C쁠블,3,3.0,3.0,1.0,3.0,2.0,3.0
1858,1176087,오브젠(주),Solution Service 본부,"데이터분석, CRM",서울,/companies/17784/job_postings/1176087/solution-service-%EB%B3%B8%EB%B6%80/%EC%98%A4%EB%B8%8C%EC%A0%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,27,2.0,2.0,2.0,2.0,3.0,2.0
1860,1172407,(주)밸런스히어로,DATA ENGINEER,데이터분석,서울,/companies/316087/job_postings/1172407/data-engineer/%EB%B0%B8%EB%9F%B0%EC%8A%A4%ED%9E%88%EC%96%B4%EB%A1%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spark', 'AWS', 'Hadoop', 'Data']",Spark AWS Hadoop Data,57,2.0,3.0,3.0,3.0,2.0,2.0
1861,1177017,현대무벡스(주),[IT} 클라우드 Data Analytics,데이터분석,서울,/companies/328456/job_postings/1177017/it-%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C-data-analytics/%ED%98%84%EB%8C%80%EB%AC%B4%EB%B2%A1%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'Data']",Python Data,102,3.0,3.0,3.0,2.0,3.0,2.0
1862,1175302,(주)딥바이오,Machine Learning Engineer 머신러닝 엔지니어,소프트웨어엔지니어,서울,/companies/356190/job_postings/1175302/machine-learning-engineer-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EB%94%A5%EB%B0%94%EC%9D%B4%EC%98%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'ML', 'Linux', 'Git', 'PyTorch']",TensorFlow ML Linux Git PyTorch,2,4.0,2.0,4.0,4.0,3.0,3.0
1867,1172332,엔에스에이치씨(주),기술지원 / 정기점검,모바일앱개발,서울,/companies/64354/job_postings/1172332/%EA%B8%B0%EC%88%A0%EC%A7%80%EC%9B%90--%EC%A0%95%EA%B8%B0%EC%A0%90%EA%B2%80/%EC%97%94%EC%97%90%EC%8A%A4%EC%97%90%EC%9D%B4%EC%B9%98%EC%94%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,37,2.0,2.0,3.0,2.0,2.0,1.0
1868,1173019,네오넥스소프트(주),[컨텍센터 사업본부] 솔루션 구축,소프트웨어엔지니어,서울,/companies/83817/job_postings/1173019/%EC%BB%A8%ED%85%8D%EC%84%BC%ED%84%B0-%EC%82%AC%EC%97%85%EB%B3%B8%EB%B6%80-%EC%86%94%EB%A3%A8%EC%85%98-%EA%B5%AC%EC%B6%95/%EB%84%A4%EC%98%A4%EB%84%A5%EC%8A%A4%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['C언어', 'C쁠블']",C언어 C쁠블,37,2.0,2.0,2.0,2.0,2.0,1.0
1869,1176722,(주)리원에이스,DB 운영유지보수,데이터분석,서울,/companies/342245/job_postings/1176722/-db-%EC%9A%B4%EC%98%81%EC%9C%A0%EC%A7%80%EB%B3%B4%EC%88%98/%EB%A6%AC%EC%9B%90%EC%97%90%EC%9D%B4%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'PostgreSQL', 'Linux', 'MariaDB', 'DB']",MySQL PostgreSQL Linux MariaDB DB,2,3.0,2.0,2.0,3.0,3.0,3.0
1870,1175310,오픈메이드컨설팅(주),Data Modeller,데이터분석,서울,/companies/275271/job_postings/1175310/data-modeller/%EC%98%A4%ED%94%88%EB%A9%94%EC%9D%B4%EB%93%9C%EC%BB%A8%EC%84%A4%ED%8C%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,3,3.0,3.0,2.0,3.0,3.0,3.0
1871,1175512,청어람시스템(주),SW - 중급,소프트웨어엔지니어,서울,/companies/54281/job_postings/1175512/sw---%EC%A4%91%EA%B8%89/%EC%B2%AD%EC%96%B4%EB%9E%8C%EC%8B%9C%EC%8A%A4%ED%85%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'JSP']",Java JSP,6,3.0,2.0,3.0,3.0,3.0,3.0
1872,1175511,청어람시스템(주),SW - 초급,소프트웨어엔지니어,서울,/companies/54281/job_postings/1175511/sw---%EC%B4%88%EA%B8%89/%EC%B2%AD%EC%96%B4%EB%9E%8C%EC%8B%9C%EC%8A%A4%ED%85%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'DB', 'JSP']",Java DB JSP,6,3.0,2.0,3.0,3.0,3.0,3.0
1874,1172764,(주)지오멕스소프트,SI사업팀 (경력),"소프트웨어엔지니어, 프로젝트매니저",강원,/companies/55225/job_postings/1172764/si%EC%82%AC%EC%97%85%ED%8C%80-%EA%B2%BD%EB%A0%A5/%EC%A7%80%EC%98%A4%EB%A9%95%EC%8A%A4%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'DB', 'C언어', 'C쁠블']",Java DB C언어 C쁠블,11,3.0,1.0,2.0,3.0,2.0,2.0
1878,1173113,(주)두잇시스템,Smart Factory Integration,소프트웨어엔지니어,"경기, 충북, 해외",/companies/80222/job_postings/1173113/smart-factory-integration/%EB%91%90%EC%9E%87%EC%8B%9C%EC%8A%A4%ED%85%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Oracle', 'C샵', 'MsSQL', '닷NET']",Oracle C샵 MsSQL 닷NET,67,2.0,1.0,2.0,2.0,2.0,2.0
1879,1175193,아이티스코,IT 기술직,소프트웨어엔지니어,서울,/companies/344101/job_postings/1175193/it-%EA%B8%B0%EC%88%A0%EC%A7%81/%EC%95%84%EC%9D%B4%ED%8B%B0%EC%8A%A4%EC%BD%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Android', 'MsSQL', 'HTML', 'MariaDB', 'C샵', 'App']",Android MsSQL HTML MariaDB C샵 App,3,2.0,2.0,2.0,3.0,3.0,1.0
1882,1175313,(주)성운컴네트,"소프트웨어 (Embedded, Linux)",소프트웨어엔지니어,서울,/companies/347333/job_postings/1175313/%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4-embedded-linux-/%EC%84%B1%EC%9A%B4%EC%BB%B4%EB%84%A4%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,1,3.0,3.0,2.0,3.0,3.0,3.0
1887,1175435,지앤비아이텍(주),프로그래머,소프트웨어엔지니어,서울,/companies/273765/job_postings/1175435/%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8/%EC%A7%80%EC%95%A4%EB%B9%84%EC%95%84%EC%9D%B4%ED%85%8D?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'JSP', 'C언어', '닷NET']",Java JSP C언어 닷NET,6,2.0,1.0,2.0,2.0,2.0,2.0
1891,1173924,(주)갈렙에이비씨,R&D 연구원,"데이터분석, 시스템엔지니어",서울,/companies/86034/job_postings/1173924/rd-%EC%97%B0%EA%B5%AC%EC%9B%90/%EA%B0%88%EB%A0%99%EC%97%90%EC%9D%B4%EB%B9%84%EC%94%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'DB', 'C샵']",Java DB C샵,9,3.0,3.0,2.0,3.0,3.0,2.0
1892,1179781,매드업(주),[광고사업부 매드잇] 퍼포먼스 마케터(AE),온라인마케팅,서울,/companies/198924/job_postings/1179781/%EA%B4%91%EA%B3%A0%EC%82%AC%EC%97%85%EB%B6%80-%EB%A7%A4%EB%93%9C%EC%9E%87-%ED%8D%BC%ED%8F%AC%EB%A8%BC%EC%8A%A4-%EB%A7%88%EC%BC%80%ED%84%B0ae/%EB%A7%A4%EB%93%9C%EC%97%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'App']",WEB App,15,3.0,3.0,2.0,3.0,4.0,3.0
1893,1180345,(주)중고나라,[중고나라] 서비스 운영기획 부문 채용,"경영기획/전략, 고객지원/CS",서울,/companies/321262/job_postings/1180345/%EC%A4%91%EA%B3%A0%EB%82%98%EB%9D%BC-%EC%84%9C%EB%B9%84%EC%8A%A4-%EC%9A%B4%EC%98%81%EA%B8%B0%ED%9A%8D-%EB%B6%80%EB%AC%B8-%EC%B1%84%EC%9A%A9/%EC%A4%91%EA%B3%A0%EB%82%98%EB%9D%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['App'],App,72,2.0,3.0,3.0,3.0,3.0,2.0
